uid,location,age,gender,reg_channel,reg_date,outcome
5000,11,20,female,4,2016-09-05,1
5001,1,27,female,4,2016-10-05,0
5002,11,24,male,3,2014-04-28,1
5003,1,0,,7,2012-04-09,0
5004,13,22,female,3,2012-05-31,1
5005,22,48,male,9,2005-10-31,1
5006,5,35,male,9,2011-11-03,0
5007,13,35,female,7,2011-11-12,1
5008,1,0,,7,2011-11-15,0
5009,13,40,male,9,2016-04-18,0
5010,14,22,male,9,2016-04-21,0
5011,1,0,,7,2016-04-21,0
5012,15,23,female,9,2008-12-08,0
5013,13,25,male,3,2014-11-24,1
5014,22,34,female,9,2004-07-01,0
5015,1,0,,9,2016-02-29,1
5016,1,0,,7,2015-07-06,1
5017,1,0,,7,2015-07-15,0
5018,5,28,female,7,2011-12-29,1
5019,13,31,male,3,2013-11-30,0
5020,1,0,,7,2015-11-08,1
5021,1,0,,7,2016-02-15,0
5022,15,24,female,3,2016-02-18,0
5023,5,19,male,7,2013-08-29,0
5024,1,0,,7,2016-02-03,1
5025,1,0,,9,2014-03-09,1
5026,1,0,,7,2014-01-22,0
5027,1,0,,7,2014-01-29,0
5028,1,0,,4,2016-01-07,1
5029,15,21,male,9,2011-12-04,0
5030,4,26,male,3,2012-02-12,1
5031,3,34,male,3,2012-06-10,0
5032,13,18,male,4,2015-11-03,1
5033,22,38,male,7,2011-01-28,1
5034,5,41,female,9,2015-07-30,1
5035,1,0,,4,2016-04-06,1
5036,15,29,male,9,2011-02-03,1
5037,1,0,,7,2015-02-08,1
5038,13,23,female,3,2016-06-10,0
5039,1,15,male,4,2016-06-15,1
5040,22,35,female,9,2011-12-29,0
5041,1,0,,7,2015-11-01,0
5042,1,0,,4,2016-01-12,1
5043,1,0,,7,2016-01-21,1
5044,1,0,,7,2016-01-24,1
5045,4,35,male,9,2010-12-15,1
5046,1,0,,9,2015-05-08,0
5047,1,0,,9,2016-11-13,0
5048,17,36,male,9,2006-08-04,1
5049,5,34,female,7,2011-06-05,0
5050,15,12,male,9,2006-11-21,1
5051,22,35,male,9,2007-03-26,0
5052,6,32,female,9,2012-03-15,0
5053,5,31,male,7,2012-08-25,0
5054,12,26,male,9,2007-04-29,1
5055,1,27,female,3,2015-05-04,1
5056,1,0,,7,2015-11-08,0
5057,13,54,female,9,2011-06-23,0
5058,1,0,,9,2017-01-27,1
5059,21,32,male,3,2013-07-28,0
5060,22,19,female,3,2015-08-26,1
5061,1,0,,9,2016-11-19,1
5062,1,0,,9,2015-04-05,1
5063,15,24,male,9,2012-11-25,1
5064,6,29,male,4,2016-06-18,0
5065,21,27,female,9,2008-10-31,1
5066,18,0,male,4,2016-04-18,1
5067,13,18,male,9,2011-09-13,1
5068,22,46,female,7,2011-10-15,1
5069,22,0,,4,2016-05-04,1
5070,1,0,,4,2016-07-14,1
5071,1,31,male,3,2016-08-12,0
5072,5,19,female,3,2012-12-31,1
5073,1,0,,7,2016-07-03,0
5074,8,26,female,9,2007-02-22,1
5075,22,0,,9,2016-12-28,1
5076,1,0,,4,2017-01-03,1
5077,6,34,male,3,2014-12-27,1
5078,15,41,female,3,2015-06-26,1
5079,14,37,male,9,2011-05-20,1
5080,1,0,,7,2010-12-20,0
5081,13,22,male,9,2011-01-14,1
5082,5,38,female,3,2012-06-12,1
5083,13,37,male,3,2012-10-06,0
5084,1,0,,7,2015-10-06,0
5085,14,38,female,3,2016-05-23,1
5086,1,0,,7,2014-11-29,1
5087,5,44,male,3,2013-03-06,1
5088,1,0,,9,2015-12-09,1
5089,13,23,male,9,2016-07-05,1
5090,5,18,male,4,2016-07-05,1
5091,1,0,,7,2016-11-12,0
5092,1,0,,7,2012-01-21,0
5093,13,37,male,9,2012-05-28,0
5094,5,0,,9,2015-04-24,1
5095,22,28,male,3,2015-04-25,1
5096,14,28,male,9,2005-04-09,0
5097,1,0,,7,2011-12-20,1
5098,13,0,,9,2015-01-15,1
5099,22,32,male,3,2015-01-22,1
5100,5,19,male,4,2016-11-05,0
5101,6,20,male,9,2015-03-10,1
5102,13,18,male,9,2015-03-19,1
5103,6,28,female,3,2012-09-07,1
5104,14,33,female,3,2014-10-18,1
5105,13,37,female,3,2014-04-15,1
5106,1,36,female,4,2016-11-12,1
5107,1,20,male,4,2016-11-13,1
5108,1,0,,7,2010-04-17,0
5109,18,38,male,9,2010-05-17,0
5110,1,0,,7,2016-03-05,1
5111,13,25,female,9,2011-10-30,0
5112,1,0,,7,2016-08-12,0
5113,1,0,,7,2010-10-05,0
5114,1,0,,7,2010-11-18,0
5115,4,18,male,3,2012-04-29,1
5116,6,62,female,3,2012-08-27,1
5117,13,22,female,3,2013-08-09,1
5118,5,22,female,7,2015-05-18,1
5119,1,0,,13,2017-01-24,1
5120,13,20,male,9,2015-04-05,0
5121,1,0,,7,2015-06-24,1
5122,1,0,,7,2015-07-24,0
5123,1,0,,7,2015-07-25,0
5124,1,0,,4,2016-10-27,0
5125,1,0,,7,2011-08-30,0
5126,5,0,,9,2011-10-22,0
5127,12,22,female,3,2014-10-30,1
5128,14,32,male,3,2014-10-30,1
5129,1,0,,9,2014-11-15,1
5130,1,0,,7,2014-02-22,0
5131,1,0,,7,2014-03-13,0
5132,13,17,female,3,2014-03-26,0
5133,4,24,female,3,2014-04-12,1
5134,1,20,female,4,2016-10-06,0
5135,22,16,male,3,2016-06-27,1
5136,1,0,,7,2016-07-02,0
5137,5,41,female,9,2005-02-19,1
5138,1,0,,7,2017-01-07,0
5139,13,35,male,9,2012-08-17,0
5140,22,22,female,3,2015-04-17,1
5141,1,0,,4,2017-01-10,1
5142,1,0,,9,2015-01-31,1
5143,11,0,female,3,2015-02-03,1
5144,1,0,,9,2015-02-25,0
5145,1,25,male,4,2016-06-12,0
5146,1,0,,7,2016-07-03,0
5147,22,33,female,9,2006-12-14,1
5148,1,0,,9,2015-03-20,1
5149,14,37,female,9,2011-07-19,1
5150,4,19,male,9,2009-12-24,1
5151,8,26,male,9,2007-03-31,1
5152,15,24,male,9,2007-04-08,0
5153,6,0,,9,2015-03-13,0
5154,22,43,female,9,2006-03-09,0
5155,1,0,,7,2011-11-08,0
5156,1,36,male,4,2016-08-07,1
5157,1,0,,7,2016-08-09,0
5158,6,29,male,3,2016-08-28,0
5159,15,29,,9,2015-01-21,0
5160,18,23,female,9,2005-10-23,0
5161,1,0,,7,2013-01-23,0
5162,1,0,,7,2016-03-01,1
5163,1,27,female,3,2015-07-30,1
5164,5,31,male,7,2011-02-02,1
5165,1,0,,7,2016-12-23,0
5166,13,22,male,9,2015-09-28,1
5167,8,24,female,9,2016-02-01,1
5168,1,0,,4,2016-08-17,1
5169,13,30,male,7,2016-08-17,0
5170,1,17,,9,2016-08-30,1
5171,1,0,,9,2016-04-17,1
5172,1,0,,7,2016-11-13,1
5173,1,15,female,4,2016-12-03,1
5174,1,0,,7,2015-07-19,0
5175,18,0,,4,2016-05-17,1
5176,1,0,,9,2016-05-21,1
5177,15,0,,9,2011-02-23,1
5178,1,0,,7,2013-07-05,1
5179,1,0,,13,2016-10-05,0
5180,15,17,male,3,2014-12-08,1
5181,18,30,male,9,2011-07-12,1
5182,1,0,,7,2011-08-26,0
5183,12,52,male,9,2006-12-27,0
5184,1,0,,7,2011-12-17,0
5185,5,40,male,7,2011-12-26,1
5186,1,0,,7,2012-01-11,0
5187,14,0,female,9,2016-07-22,0
5188,1,0,,7,2016-02-17,0
5189,6,0,,9,2014-12-12,1
5190,1,0,,7,2016-05-29,0
5191,1,0,,9,2015-04-27,1
5192,1,0,,7,2016-11-06,0
5193,5,32,male,4,2016-03-21,1
5194,1,0,,7,2011-04-30,0
5195,1,0,,7,2013-08-29,0
5196,12,20,male,9,2015-09-06,1
5197,14,18,male,3,2015-09-06,1
5198,1,0,,4,2016-08-13,1
5199,1,0,,9,2016-04-03,1
5200,6,20,female,4,2016-04-15,1
5201,1,0,,7,2016-01-25,0
5202,1,0,,7,2016-01-26,0
5203,5,31,male,7,2011-07-14,1
5204,18,34,male,9,2015-03-08,1
5205,4,39,female,3,2015-04-14,1
5206,1,0,,7,2012-03-22,0
5207,15,30,male,4,2016-11-14,1
5208,4,0,,4,2016-11-16,1
5209,22,0,,9,2016-03-20,1
5210,1,0,,7,2016-06-30,0
5211,13,22,male,9,2006-10-08,1
5212,6,34,female,9,2007-01-20,0
5213,1,0,,7,2015-10-30,0
5214,1,0,,4,2015-11-08,1
5215,13,42,male,9,2004-08-19,0
5216,22,32,male,9,2015-04-29,1
5217,12,34,male,3,2016-12-03,1
5218,22,26,male,3,2012-09-28,1
5219,1,0,,7,2016-02-16,0
5220,4,25,male,3,2015-04-13,1
5221,13,35,male,9,2006-04-21,1
5222,1,0,,7,2011-02-09,0
5223,13,25,male,9,2011-03-19,1
5224,22,40,male,9,2007-04-04,0
5225,1,0,,7,2016-09-12,0
5226,1,0,,7,2016-05-29,0
5227,1,36,male,3,2016-06-05,1
5228,14,22,male,3,2013-09-14,1
5229,22,0,,9,2015-04-11,1
5230,1,0,,7,2015-02-10,0
5231,5,50,male,3,2014-12-16,1
5232,1,0,,7,2017-01-10,0
5233,1,0,,7,2017-01-23,0
5234,13,-43,,9,2015-02-27,1
5235,13,40,female,9,2016-09-17,1
5236,5,38,male,9,2016-06-27,0
5237,1,0,,7,2012-01-23,0
5238,5,24,male,3,2013-05-28,1
5239,18,26,male,3,2016-11-21,1
5240,15,31,female,9,2009-04-19,1
5241,6,27,male,9,2009-08-12,1
5242,1,0,,7,2016-09-05,0
5243,4,24,male,9,2016-09-16,1
5244,6,25,female,9,2015-05-11,0
5245,4,29,male,4,2016-07-18,1
5246,1,0,,7,2016-08-14,0
5247,1,0,,7,2017-01-10,0
5248,1,0,,7,2011-10-12,1
5249,4,17,female,9,2011-10-20,0
5250,14,29,female,9,2006-11-12,1
5251,1,0,,7,2015-11-06,0
5252,13,43,male,9,2010-12-18,0
5253,22,33,male,9,2007-04-24,1
5254,8,31,female,3,2012-03-07,0
5255,1,0,,7,2014-09-09,1
5256,18,22,male,9,2015-11-17,1
5257,1,0,,7,2015-11-18,0
5258,5,23,female,9,2012-03-05,1
5259,1,0,,4,2016-12-14,0
5260,14,33,female,9,2014-03-14,1
5261,1,0,,7,2011-11-07,0
5262,22,26,female,9,2009-07-07,1
5263,1,0,,7,2016-10-22,0
5264,12,0,female,9,2016-09-20,1
5265,1,0,,7,2012-12-08,1
5266,13,50,female,7,2012-03-03,0
5267,22,35,male,9,2012-03-02,0
5268,1,0,,7,2012-03-10,0
5269,1,33,male,4,2016-12-25,1
5270,5,30,male,7,2017-01-07,0
5271,13,21,male,3,2013-09-06,1
5272,15,0,,7,2012-03-26,0
5273,1,0,,7,2012-06-05,1
5274,9,35,male,9,2015-01-27,1
5275,8,23,male,7,2015-01-28,0
5276,4,27,female,3,2015-02-04,0
5277,15,17,female,4,2017-01-15,1
5278,1,0,,7,2017-01-20,0
5279,5,19,male,9,2010-01-03,0
5280,1,0,,7,2012-03-03,0
5281,5,36,male,9,2012-07-18,1
5282,5,33,female,9,2016-10-27,0
5283,13,0,,9,2015-05-04,0
5284,15,17,female,3,2013-12-22,0
5285,4,26,female,9,2014-05-03,1
5286,1,0,,7,2014-07-31,0
5287,13,33,female,7,2011-05-08,0
5288,1,0,,7,2011-05-09,0
5289,1,0,,7,2015-11-10,0
5290,14,33,male,9,2015-03-02,0
5291,1,0,female,3,2015-03-16,1
5292,22,25,male,3,2017-02-19,1
5293,15,29,female,9,2010-04-15,0
5294,1,0,,7,2015-06-01,0
5295,22,26,male,3,2013-05-18,0
5296,1,0,,7,2013-11-04,0
5297,11,24,female,9,2010-07-07,1
5298,1,0,,7,2016-10-04,0
5299,1,0,,7,2016-10-12,0
5300,11,36,female,7,2013-01-27,0
5301,1,0,,7,2016-06-16,0
5302,22,32,female,9,2004-06-12,0
5303,13,29,male,9,2005-04-15,0
5304,22,26,female,9,2005-09-09,0
5305,22,23,female,9,2007-04-04,1
5306,15,29,male,9,2008-03-27,0
5307,15,19,male,9,2014-10-26,1
5308,13,27,female,9,2012-02-29,0
5309,1,0,,7,2016-11-11,1
5310,1,0,,7,2014-08-19,0
5311,1,0,,7,2016-05-02,0
5312,12,21,male,9,2011-08-01,0
5313,15,20,male,9,2017-01-07,1
5314,1,0,,7,2016-07-06,0
5315,11,0,female,9,2005-06-25,0
5316,5,33,female,7,2014-04-04,0
5317,13,36,male,4,2016-04-14,0
5318,1,0,,4,2016-03-07,1
5319,5,30,male,3,2016-04-16,0
5320,4,21,male,4,2016-04-18,1
5321,1,0,,7,2015-12-02,0
5322,1,0,,7,2016-04-27,0
5323,1,0,,7,2016-03-20,0
5324,5,19,male,3,2014-10-24,1
5325,5,17,male,9,2016-10-27,0
5326,5,33,male,9,2006-02-19,0
5327,13,18,male,3,2012-02-19,1
5328,13,38,male,3,2012-05-12,0
5329,1,0,,7,2012-06-11,0
5330,1,0,,7,2012-06-19,0
5331,13,36,male,9,2007-08-16,1
5332,5,28,female,9,2007-09-05,0
5333,4,30,female,9,2012-10-05,0
5334,13,15,female,9,2015-02-15,1
5335,1,0,,7,2015-03-24,1
5336,4,28,male,7,2012-11-03,0
5337,18,30,male,9,2015-05-30,0
5338,13,26,male,9,2015-06-10,1
5339,5,27,male,4,2016-05-12,1
5340,12,24,female,9,2011-04-13,1
5341,5,21,female,3,2015-06-19,1
5342,5,39,female,3,2015-07-20,1
5343,1,0,,7,2015-08-06,0
5344,22,20,male,7,2015-11-08,1
5345,13,34,female,9,2005-02-14,1
5346,1,0,,7,2016-07-24,0
5347,22,19,male,9,2016-12-18,1
5348,5,29,male,9,2015-02-13,1
5349,5,22,female,9,2006-05-30,1
5350,22,23,female,3,2015-08-23,1
5351,5,28,female,9,2007-01-26,0
5352,9,41,female,9,2007-01-10,1
5353,1,0,,9,2016-08-08,1
5354,4,26,male,4,2016-08-17,1
5355,1,0,,7,2011-12-22,0
5356,4,32,male,9,2008-09-16,0
5357,1,0,,7,2012-01-17,1
5358,12,24,male,9,2012-04-14,0
5359,22,0,female,3,2014-07-26,0
5360,1,0,,7,2016-12-08,1
5361,1,0,,7,2016-03-16,1
5362,14,41,,7,2014-12-01,1
5363,1,0,,7,2015-12-09,0
5364,1,0,,7,2011-08-20,0
5365,22,29,male,7,2011-08-06,1
5366,10,22,male,9,2011-08-19,1
5367,1,0,,3,2012-12-24,0
5368,1,0,,7,2016-07-03,0
5369,22,24,male,7,2014-07-02,1
5370,4,35,female,9,2005-10-14,0
5371,1,0,,7,2016-11-16,0
5372,1,0,,4,2016-11-12,1
5373,14,26,female,7,2016-03-25,0
5374,1,0,,7,2015-12-21,0
5375,22,34,female,3,2014-09-26,1
5376,5,26,male,7,2013-03-16,1
5377,13,26,male,7,2013-03-17,1
5378,1,20,female,7,2016-11-27,0
5379,1,0,,7,2017-01-11,0
5380,1,0,,9,2016-11-27,1
5381,5,0,,9,2015-07-02,0
5382,1,0,,7,2015-07-20,0
5383,1,0,,7,2015-07-21,0
5384,5,53,female,7,2014-04-30,1
5385,5,25,male,4,2016-07-27,1
5386,13,25,male,7,2016-09-16,0
5387,1,0,,7,2015-12-13,0
5388,6,0,,4,2015-12-17,0
5389,4,36,male,9,2007-06-14,1
5390,10,26,male,4,2016-05-15,1
5391,1,0,,9,2016-12-23,1
5392,1,0,,7,2013-03-03,0
5393,1,0,,3,2013-03-20,1
5394,14,21,,9,2015-02-14,0
5395,13,0,,7,2016-04-14,1
5396,4,25,male,4,2016-04-19,0
5397,1,0,,7,2015-05-11,0
5398,14,24,male,3,2013-06-12,1
5399,5,21,female,9,2017-02-19,1
5400,1,21,,9,2017-02-07,1
5401,13,0,,3,2013-04-03,1
5402,1,0,,7,2013-05-18,0
5403,14,43,female,9,2005-12-26,1
5404,4,29,female,9,2005-12-29,1
5405,13,37,male,4,2016-06-15,0
5406,13,28,male,3,2015-03-11,0
5407,6,18,female,3,2014-11-14,1
5408,1,0,,7,2013-06-25,0
5409,1,0,,4,2016-10-17,0
5410,15,23,male,3,2015-07-18,1
5411,13,53,female,3,2012-04-20,1
5412,4,52,female,3,2012-07-29,1
5413,1,0,,7,2010-09-07,1
5414,1,0,,4,2016-01-03,1
5415,1,0,,4,2016-01-06,1
5416,15,19,male,3,2013-08-14,1
5417,15,26,male,9,2009-11-12,1
5418,5,26,male,9,2010-02-01,0
5419,1,0,,7,2016-06-18,0
5420,18,18,female,4,2016-06-19,1
5421,13,20,male,9,2016-10-12,0
5422,1,0,,4,2016-10-24,1
5423,4,24,female,3,2013-07-18,1
5424,1,0,,7,2013-07-19,1
5425,1,0,,7,2013-07-31,0
5426,22,23,female,3,2013-09-05,1
5427,1,0,,7,2016-12-26,0
5428,1,0,,4,2017-01-10,1
5429,1,0,,4,2017-01-21,1
5430,1,0,,4,2017-01-23,1
5431,1,0,,13,2017-01-14,1
5432,1,0,,13,2017-01-31,1
5433,13,31,male,3,2012-10-27,1
5434,13,40,female,9,2011-09-15,0
5435,1,0,,7,2014-04-01,1
5436,1,0,,7,2011-12-22,1
5437,1,0,,7,2015-03-26,0
5438,1,0,,7,2016-11-06,0
5439,1,0,,7,2016-11-07,0
5440,13,26,female,7,2014-10-11,1
5441,13,56,female,3,2015-02-27,0
5442,12,23,male,7,2015-03-18,0
5443,1,0,,4,2016-11-26,1
5444,1,0,,7,2011-03-12,1
5445,5,27,female,9,2011-08-26,1
5446,13,0,,9,2015-10-01,0
5447,13,43,female,4,2015-10-08,0
5448,1,0,,7,2015-02-12,1
5449,1,0,,7,2012-04-03,0
5450,15,23,male,3,2012-09-01,0
5451,11,23,female,3,2012-09-15,1
5452,6,16,male,4,2016-03-24,0
5453,22,25,male,4,2016-03-29,1
5454,1,0,,7,2015-10-21,0
5455,22,0,,9,2011-01-30,0
5456,13,29,male,7,2011-11-17,0
5457,13,28,female,9,2011-11-25,1
5458,5,38,female,7,2011-12-05,0
5459,1,0,,7,2011-12-23,1
5460,1,0,,7,2015-09-10,1
5461,1,0,,7,2011-04-28,0
5462,5,44,female,9,2008-09-22,1
5463,1,0,,9,2015-11-24,0
5464,1,0,,7,2016-06-06,0
5465,1,0,,9,2016-06-15,1
5466,1,0,,7,2016-01-22,1
5467,1,0,,7,2015-11-06,0
5468,13,33,female,9,2011-05-26,1
5469,14,35,female,9,2011-01-22,0
5470,22,26,female,9,2006-06-03,0
5471,8,42,female,9,2007-01-16,1
5472,13,27,male,9,2007-02-09,1
5473,13,37,female,9,2007-03-27,1
5474,4,37,female,3,2012-01-23,1
5475,1,0,,7,2011-07-28,0
5476,1,0,,4,2016-08-12,1
5477,10,27,male,9,2006-12-03,1
5478,18,24,female,4,2016-08-24,0
5479,13,36,male,7,2016-10-08,0
5480,1,0,,9,2015-05-19,0
5481,1,0,,9,2014-12-31,1
5482,3,24,male,7,2016-04-19,1
5483,1,0,,7,2011-12-12,1
5484,5,20,female,3,2015-06-03,0
5485,1,0,,9,2015-06-10,1
5486,1,0,,7,2015-10-10,0
5487,14,29,male,7,2012-01-31,1
5488,13,22,female,3,2016-12-02,1
5489,18,21,female,3,2014-09-30,1
5490,15,32,female,7,2016-07-18,0
5491,5,22,female,9,2007-12-15,1
5492,13,27,male,3,2014-11-19,0
5493,15,21,male,7,2014-11-25,0
5494,22,28,male,3,2014-12-07,0
5495,21,16,male,3,2014-12-09,1
5496,1,0,,7,2015-10-14,1
5497,1,0,,7,2015-12-24,0
5498,1,0,,4,2016-06-22,1
5499,1,0,,7,2017-01-26,0
5500,1,0,,7,2013-04-23,0
5501,6,21,male,9,2015-09-14,0
5502,1,0,,9,2015-11-11,1
5503,1,0,,9,2015-08-11,0
5504,6,25,female,9,2015-03-30,1
5505,1,0,,7,2014-04-17,0
5506,1,0,,7,2016-03-24,0
5507,1,0,,7,2015-06-20,0
5508,1,0,,7,2013-06-09,1
5509,6,20,female,3,2012-04-03,1
5510,1,0,,7,2012-03-28,0
5511,1,0,,7,2016-04-29,0
5512,6,34,female,9,2006-12-01,1
5513,5,29,female,9,2010-02-24,1
5514,1,0,,7,2015-07-14,0
5515,1,0,,7,2015-07-29,1
5516,13,24,female,9,2014-11-11,0
5517,1,16,female,3,2014-11-25,1
5518,1,0,,7,2016-03-26,0
5519,1,0,,4,2016-01-19,1
5520,13,32,male,9,2006-03-03,0
5521,1,0,,7,2012-01-06,0
5522,1,0,,9,2016-08-23,1
5523,1,0,,13,2016-09-01,0
5524,1,0,,7,2016-09-16,0
5525,14,17,male,7,2016-09-29,0
5526,21,0,male,9,2014-10-14,0
5527,1,0,,4,2016-11-26,1
5528,1,0,,3,2013-09-16,1
5529,4,0,,7,2011-08-14,1
5530,17,34,male,9,2009-03-21,0
5531,13,44,female,9,2009-08-04,1
5532,15,23,female,9,2009-10-09,1
5533,13,27,male,9,2009-11-20,0
5534,1,0,,13,2016-11-10,0
5535,4,26,male,3,2016-12-08,1
5536,1,0,,7,2016-12-17,0
5537,13,25,female,3,2012-10-12,1
5538,1,0,,7,2015-10-27,0
5539,13,26,female,9,2004-12-02,1
5540,13,30,,9,2014-11-30,1
5541,5,21,male,3,2012-07-08,0
5542,21,20,female,3,2012-08-27,1
5543,22,25,female,3,2012-07-27,1
5544,15,26,female,3,2012-08-07,0
5545,13,29,female,3,2012-08-13,1
5546,13,23,female,3,2015-05-02,1
5547,17,24,female,9,2014-09-09,0
5548,1,0,,7,2015-05-12,0
5549,1,0,,7,2017-01-23,0
5550,1,0,,7,2015-11-09,0
5551,1,0,,7,2015-11-14,0
5552,5,25,female,9,2004-08-01,1
5553,15,28,male,3,2013-09-22,1
5554,5,31,female,4,2017-01-06,0
5555,15,21,female,3,2014-10-24,1
5556,1,0,,7,2014-05-06,0
5557,9,0,,3,2014-05-23,1
5558,14,24,male,9,2014-10-10,0
5559,1,0,,4,2016-12-22,1
5560,4,27,female,3,2016-09-27,1
5561,15,32,male,7,2016-10-01,0
5562,1,0,,7,2016-12-06,0
5563,15,26,female,9,2007-12-17,0
5564,12,31,female,9,2005-12-07,0
5565,11,22,male,9,2011-10-30,1
5566,1,0,,7,2015-03-05,0
5567,10,0,female,7,2012-04-03,1
5568,4,34,male,7,2012-04-15,1
5569,4,24,male,3,2012-05-05,0
5570,4,36,male,9,2006-07-09,0
5571,21,31,male,9,2011-01-24,1
5572,13,0,,7,2014-08-28,0
5573,1,0,,9,2016-12-16,0
5574,22,32,male,7,2011-01-29,0
5575,13,33,male,9,2011-02-05,0
5576,1,0,,4,2015-12-17,1
5577,4,29,male,3,2014-11-08,1
5578,5,18,male,9,2010-09-20,1
5579,13,24,male,3,2015-04-07,0
5580,13,29,male,9,2011-03-01,1
5581,1,0,,7,2016-07-23,0
5582,4,29,,7,2015-11-19,0
5583,13,30,female,3,2012-06-16,0
5584,1,0,,7,2013-04-16,1
5585,5,27,female,3,2014-02-09,0
5586,1,0,,3,2014-02-24,0
5587,6,17,female,4,2016-01-11,1
5588,1,0,,7,2016-07-16,0
5589,1,31,female,4,2016-07-25,1
5590,1,0,,9,2016-01-03,1
5591,10,26,male,3,2016-01-10,0
5592,12,22,male,4,2016-04-10,1
5593,13,20,male,9,2011-10-10,1
5594,5,37,,4,2016-12-30,1
5595,1,0,,3,2014-03-26,0
5596,1,0,,7,2016-12-08,0
5597,15,36,male,4,2016-12-28,1
5598,1,0,,7,2011-12-09,0
5599,15,52,female,9,2012-03-24,0
5600,15,29,female,9,2012-05-08,1
5601,14,33,male,7,2011-12-29,1
5602,13,33,male,9,2007-07-15,0
5603,15,34,male,9,2011-02-04,0
5604,5,43,female,9,2012-06-22,1
5605,13,37,male,3,2012-08-15,1
5606,11,29,male,3,2012-08-17,0
5607,10,24,female,7,2012-10-09,0
5608,1,0,,7,2012-12-21,0
5609,1,112,female,3,2016-07-01,1
5610,22,21,male,4,2015-11-01,0
5611,4,27,male,9,2009-07-13,0
5612,5,40,male,9,2004-10-09,1
5613,5,34,female,9,2013-06-21,0
5614,4,0,,9,2014-04-07,1
5615,15,0,,4,2016-08-01,1
5616,5,0,male,3,2014-11-16,1
5617,22,19,male,13,2017-01-11,0
5618,16,27,female,3,2015-09-13,1
5619,15,24,male,9,2016-04-13,1
5620,1,0,,7,2016-04-20,0
5621,1,0,,7,2011-09-14,0
5622,4,23,female,9,2011-10-07,1
5623,3,28,female,9,2015-12-03,1
5624,4,37,male,9,2010-06-06,1
5625,5,32,female,9,2010-06-07,0
5626,13,27,female,3,2014-03-01,1
5627,1,0,,7,2014-03-25,0
5628,9,0,,9,2012-08-16,0
5629,12,22,female,7,2013-08-18,1
5630,15,21,male,9,2011-05-07,1
5631,1,0,,7,2014-02-14,0
5632,1,0,,7,2011-08-23,1
5633,6,24,female,9,2011-09-19,1
5634,5,33,female,3,2016-08-16,1
5635,15,0,,9,2015-08-23,0
5636,6,27,female,9,2012-01-08,1
5637,4,21,female,3,2015-01-23,1
5638,14,32,female,9,2012-02-21,1
5639,22,17,female,3,2012-02-18,1
5640,8,40,male,7,2012-04-23,1
5641,13,24,male,9,2012-06-17,1
5642,13,33,,9,2015-05-02,0
5643,12,0,,3,2014-08-05,1
5644,1,0,,7,2013-09-11,0
5645,1,0,,4,2017-01-24,1
5646,1,0,,7,2016-12-06,0
5647,1,0,,7,2016-04-26,1
5648,4,25,female,9,2005-09-11,1
5649,22,27,female,9,2006-01-07,1
5650,1,0,,4,2016-11-07,1
5651,1,0,,4,2016-08-11,1
5652,5,19,male,4,2016-08-24,1
5653,1,0,,9,2015-02-14,1
5654,1,0,,3,2012-06-09,1
5655,4,21,male,9,2012-06-22,1
5656,1,0,,7,2016-06-20,0
5657,1,0,,4,2016-07-02,0
5658,5,27,female,9,2004-05-01,1
5659,1,0,,4,2017-01-12,0
5660,1,0,,9,2015-03-23,1
5661,1,36,female,3,2015-03-14,1
5662,1,0,,7,2015-07-27,1
5663,1,0,,7,2015-08-01,0
5664,21,21,female,3,2015-01-10,1
5665,13,22,female,9,2013-03-03,0
5666,1,0,,7,2013-08-10,0
5667,13,0,,7,2013-08-13,0
5668,1,0,,7,2016-04-22,0
5669,1,29,male,3,2014-09-21,1
5670,13,28,male,9,2011-10-16,0
5671,15,34,male,9,2004-03-29,1
5672,6,25,female,9,2015-04-11,0
5673,5,26,female,9,2011-06-13,1
5674,1,0,,7,2016-09-16,0
5675,5,18,male,4,2016-09-28,1
5676,1,0,,9,2016-10-01,1
5677,10,40,female,4,2016-10-03,1
5678,1,0,,7,2016-12-15,0
5679,5,27,male,3,2014-10-10,0
5680,15,0,male,3,2015-03-17,0
5681,4,30,male,9,2005-06-10,1
5682,13,27,female,3,2015-03-04,1
5683,6,32,female,7,2011-12-01,0
5684,1,0,,7,2012-01-12,0
5685,15,28,male,7,2016-03-25,1
5686,1,0,,7,2016-04-06,0
5687,1,0,,9,2017-01-11,1
5688,5,17,female,9,2012-01-07,1
5689,1,0,,13,2017-01-08,1
5690,21,20,female,9,2014-07-11,1
5691,8,22,male,4,2016-11-07,1
5692,9,25,male,9,2010-08-28,1
5693,1,0,,7,2016-07-16,0
5694,1,0,,7,2015-03-14,1
5695,1,0,,9,2015-04-13,1
5696,1,0,,7,2015-07-11,0
5697,1,0,,4,2016-07-04,0
5698,1,0,,7,2012-10-11,0
5699,5,42,female,3,2012-10-12,0
5700,12,27,male,7,2012-10-13,1
5701,1,19,male,3,2014-08-18,1
5702,13,24,female,3,2014-11-06,0
5703,1,0,,7,2013-01-27,0
5704,1,0,,7,2013-02-15,1
5705,22,47,male,4,2016-05-24,1
5706,1,0,,7,2015-06-25,0
5707,1,0,,7,2014-09-12,0
5708,1,0,,7,2015-08-01,1
5709,1,0,,7,2010-12-20,0
5710,5,20,male,3,2014-10-02,1
5711,1,0,,7,2016-11-30,0
5712,1,0,,7,2016-12-02,0
5713,1,0,,7,2016-12-03,1
